event_id,name,clean_description,location_room,start_date_clean,start_time,end_time,pre_reg_flag,paid_flag,laptop_flag,speakers_cleaned,session_type,keywords,skill_level,session_title
4647,IRE Awards Luncheon featuring Rick Hutzell as keynote speaker (co-sponsored by NBC News and NBC Owned Television Stations),"A highlight of the IRE conference, the IRE Awards Luncheon begins at 12:30 p.m. in the Houston Ballroom located on level 2 of the Marriott Marquis Houston. We will present the 2018 IRE Awards and salute some of the best investigative work of the past year, and will hear from keynote speaker Rick Hutzell, the editor of Capital Gazette Communications. Admission to the luncheon is included with your conference registration. Guest tickets can be purchased here for $60. Guest tickets will be available for pick-up at the IRE sales table located on level 4 of the Marriott Marquis Houston beginning Thursday, June 13 at 7:30 a.m. ",Houston Ballroom,2019-06-15,2019-06-15 12:30:00,2019-06-15 14:30:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4646,IRE Board of Director candidate speeches,"Meet the candidates for the IRE Board of Directors at 6:15 p.m. in Texas D, located on level 4 of the Marriott Marquis Houston following the afternoon Showcase Panel. ",Texas D,2019-06-14,2019-06-14 18:15:00,2019-06-14 18:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4645,IRE Board of Directors meeting,"The IRE Board of Directors will meet on Thursday from 2-5 p.m. in Westchase, located on level 3 of the Marriott Marquis Houston, as part of the annual conference. The meeting is open to all IRE members. ",Westchase,2019-06-13,2019-06-13 14:00:00,2019-06-13 17:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4648,IRE Membership meeting,"IRE Executive Director Doug Haddix and IRE Board President Cheryl W. Thompson will lead a membership meeting for all IRE members at 5:30 p.m. in Texas C, located on level 4 of the Marriott Marquis Houston. ",Texas C,2019-06-15,2019-06-15 17:30:00,2019-06-15 18:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4651,"IRE Mentorship networking program breakfast (Sponsored by George Washington University, School of Media and Public Affairs and Scripps Howard Foundation) **invitation-only event", NA ,Texas E,2019-06-14,2019-06-14 07:45:00,2019-06-14 08:45:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4609,Journalists of color in the newsroom meetup, NA ,Montgomery,2019-06-13,2019-06-13 12:45:00,2019-06-13 14:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4537,Lead from where you are,"You may or may not have a supervisory title, but you’re very likely managing change in your organization. Investigative journalists are at the forefront of using new technology and tools, working with new partnerships and platforms, and facing the ethical challenges that come along with all of them. How do you grow your influence in an organization? Manage your boss? Have tough conversations with good outcomes? Give feedback that motivates your colleagues, even on a rough day? How do you coach up-and-coming co-workers and not simply “fix” their work? Come to this session prepared to ask tough questions like that, and more, of the country’s leading expert on newsroom leadership. Jill Geisler speaks from newsroom experience and years of coaching media leaders across the globe with practical, evidence-based advice. Veteran IRE leader Manny Garcia will engage Jill and the whole room in a conversation on how to lead from where you are. This session was planned in collaboration with the News Leaders Association (ASNE and APME). ",Texas D,2019-06-15,2019-06-15 10:15:00,2019-06-15 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4450,Local watchdog showcase,Learn new and old reporting tricks as two reporters highlight a selection of great local watchdog journalism from the past year. Hear firsthand presentations by local reporters from across the country on how to expose wrongdoing in your community. ,Texas C,2019-06-13,2019-06-13 09:00:00,2019-06-13 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4561,Management Track: Adapting and pivoting to new landscapes,"How to lead your team into brave new worlds. We'll discuss adapting to new storytelling techniques, such as embracing digital-first. And we'll talk about how to change the mindset of journalists who have only done it one way, while also guiding newer journalists. ",Texas G,2019-06-15,2019-06-15 16:15:00,2019-06-15 17:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4542,Management track: Directing high-stakes investigative projects,"The targets can be powerful, the victims scared or flawed, the topics complex. How do you guide reporters around the land mines of investigative work to craft accurate, compelling stories? This panel will discuss strategies for getting sources to open up, creating processes to keep reporters on track and bullet-proofing stories where the legal risk is high. ",Kingwood,2019-06-16,2019-06-16 10:15:00,2019-06-16 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4550,Management Track: Editing & bulletproofing the data story,"Managing a data project presents challenges for any editor. No matter your comfort level with data, this session will give you the foundation you need to help make sure your reporters aren't running with scissors or spinning their wheels on data projects. Two veteran editors, Jennifer LaFleur of The Investigative Reporting Workshop and Maud Beelman of the Howard Center for Investigative Journalism, will guide you through the ins and outs of data journalism from an editor's point of view, including helping reporters find focus for their data stories, being skeptical of data and finding potential pitfalls. ",Meyerland,2019-06-15,2019-06-15 15:00:00,2019-06-15 16:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4457,Management Track: How to launch a successful investigative unit,"In an era of smaller newsrooms, investigative reporting is a team sport — but not all teams are created equal. We'll talk about how to put together efficient investigative teams, and how to organize their work to produce quick turns and long-term investigations. We’ll explain how to maximize exposure for your investigations by busting down silos within your media organization, crafting multi-platform strategies, and developing eye-popping digital elements that can build momentum before your story breaks and after it runs. ",Texas C,2019-06-13,2019-06-13 10:15:00,2019-06-13 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4481,Management Track: Making time for investigative work in a daily newsroom,It’s not easy to nurture investigative work amid the fast pace of daily news or keep a sprawling project on track while simultaneously managing the day-to-day responsibilities of running a busy newsroom. Join us for a discussion of how to create a culture and practices that give your readers and viewers excellent investigative journalism without sacrificing daily quality. ,Texas F,2019-06-14,2019-06-14 09:00:00,2019-06-14 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4511,Management Track: Rebuilding the muscle in local news,"This session will assess enterprise and investigative reporting in local communities where news organizations have suffered financial woes and deep staffing cutbacks. How partnerships with non-profits are playing a key role in restoring accountability reporting, and a candid look at both the opportunities and the challenges of partnering. ",Texas C,2019-06-14,2019-06-14 14:30:00,2019-06-14 15:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4440,Master class: Becoming a public records sleuth **pre-registered attendees only,"This half-day workshop will cover the essentials for becoming a public records power sleuth – the key elements for mastering the art of access. David Cuillier, associate professor at the University of Arizona and co-author of The Art of Access, and Jennifer LaFleur, data editor at Investigative Reporting Workshop at American University, will lead you through the fundamentals, as well as the latest research and tools, including: Cool records/data and how to find them, including online resources for identifying records and dozens of examples of data worth dipping into Art of the ask: Learning the law, effective request techniques and online tools to assist, such as iFOIA Overcoming denials: How to use psychological strategies, effective appeals, and how to go about suing, even on your own You'll dig into hands-on activities such as trying the online tools, brainstorming ideas, and workshopping request language. You'll leave as a master public records sleuth with a plan for requests to submit when you get back home. Please bring your laptop fully charged if you have one. Pre-registration is required and seating is limited. ",David Mitzner,2019-06-13,2019-06-13 09:00:00,2019-06-13 12:30:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4444,"Master Class: Identifying, verifying and reporting on disinformation **pre-registered attendees only","In this three-hour workshop, First Draft will show you the tools needed to find and sort problematic content online. They will demonstrate and have you test drive basic verification tools, and discuss the ethics of sourcing from the darker corners of the web. The session will end with a group assignment so that you can test in real time how to add these tools, tactics and techniques into a report. First Draft is a nonprofit with the mission of helping journalists and others address challenges with disinformation, trust and truth in the digital age. In this class, First Draft Executive Chairwoman Claire Wardle and Partnerships Director Aimee Rinehart will lead you through several tools and strategies needed to navigate and verify online information, including: The seven types of mis- and disinformation Introduction to social verification & why getting it right matters Setting up your desktop/workstation Ethical considerations The Dark Web and mis- & disinformation campaigns designed to fool journalists Pre-registration is required and seating is limited. ",Clear Lake,2019-06-14,2019-06-14 09:00:00,2019-06-14 12:30:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4445,Master class: Leading an investigations team **pre-registered attendees only,"Experienced editors will share practical tips on how they’ve run their teams to produce high-impact investigations and blockbuster projects — even when newsroom resources are tight. Leslie Eaton, senior editor of The Marshall Project, and Steve Riley, interim executive editor of the Houston Chronicle, will discuss how they became I-team leaders and detail how they helped their reporters excel. Topics will include: How to run a team to create the best work Managing up: handling expectations from bosses (and avoiding drive-by editing) Picking stories, producing packages, and bullet-proofing everything The pros and cons of rolling investigations versus long-term projects Maintaining relationships around the newsroom Managing your time and organizing the work This class is ideal for reporters who are looking to break into leadership and existing editors who want tips on how to manage effectively. Pre-registration is required and seating is limited. ",Clear Lake,2019-06-13,2019-06-13 09:00:00,2019-06-13 12:30:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4446,Master class: Mastering the interview (print focus) **pre-registered attendees only,"There’s a powerful person or organization in your area and they’re abusing their power. Rumors are swirling about people who’ve been hurt, or money that was stolen. The folks in the know are scared. The flack is spewing hot-smoking nonsense. You want this story. You want it bad. But you don’t have a clue how to get it. It may seem hopeless. It is not. Through the magic of interviewing, you can crack the code. This Master Class by investigative reporters Marisa Kwiatkowski and Corey Johnson is designed to teach you how. During this half-day session, we’ll demystify the process and break down the concrete steps to take the Big Story. Topics will include: How — and when — to land a tough interview Interview preparation Interviewing people who have been hurt, and interviewing the people who hurt them The power of silence How to interview someone who won’t talk to you (and yes, this can be done — sort of) What to do after the interview Pre-registration is required and seating is limited. ",Clear Lake,2019-06-15,2019-06-15 09:00:00,2019-06-15 12:30:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4443,Master class: Seven deadly sins of the broadcast interview **pre-registered attendees only,"For nearly a decade and a half John Sawatsky’s three-day interview workshop at ESPN functioned as an onboarding boot camp for the network’s anchors, reporters and producers. The highlight of this unique experience was a segment dubbed the Seven Deadly Sins, which stood out because of how quickly and innately people related to it. This year John is presenting a compressed version of the Seven Deadly Sins at the IRE Conference in the form of a master class. This session shows how the incredible power of the question can be easily harnessed. If you wonder why some questions roll up their sleeves and go to work while others roll over and die, this class will open your eyes and boost your effectiveness. Pre-registration is required and seating is limited. ",Kingwood,2019-06-13,2019-06-13 14:30:00,2019-06-13 18:00:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4442,Master class: The solo journalist in a digital/broadcast newsroom **pre-registered attendees only,"How can one person do it all and do it well? Brendan Keefe has won an IRE Award, Peabody, duPont/Columbia and multiple National Murrow awards all since choosing to work as his own photographer, video editor, researcher and reporter. Brendan will show you how he sets up multiple cameras for investigative interviews and how working alone can actually be an advantage for surveillance and accountability investigations. This three-hour seminar will feature real-world examples of the solo investigator’s craft and in-person demonstrations for beginners and advanced visual storytellers. As a bonus, Brendan will share the gadgets, tools and apps that allow him to capture the shot and make documents sing for digital and television. Experienced and aspiring MMJs will benefit most from this seminar, but reporters with an interest in adding to their skill sets — and photographer/editors who want to step up their game — will also learn valuable techniques that can be implemented immediately. Pre-registration is required and seating is limited. ",Kingwood,2019-06-14,2019-06-14 14:30:00,2019-06-14 18:00:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4441,"Master class: Trump, the First Amendment, and media law for investigative journalists **pre-registered attendees only","This four-hour workshop will begin with a discussion of threats to the First Amendment under the Trump Administration and then move into a discussion of specific areas of the law affecting your reporting process and content, including libel, invasion of privacy, confidential sources, subpoenas, and copyright issues. Attorneys from the Media Law Resource Center and the Reporters Committee for Freedom of the Press will cover some of the biggest pitfalls and how to avoid them. Reporters, producers, editors and other managers are welcome. This class will cover: Threats to “open up” libel laws and White House attacks on the press Strategies to avoid getting sued for defamation and invasion of privacy The ins and outs of libel cases, including common law and constitutional defenses, privileges for opinion and using public records, and the effect of corrections, denials and using anonymous sources Leaks and working with confidential sources Subpoenas for source identities and newsgathering materials The fundamentals of copyright, fair use, and licensing Special legal issues relating to digital media, including the embedding of content and the use of material published on social media platforms *Please note: This session starts at 2 p.m., a half hour before the main conference schedule. There will be breaks during the workshop. Pre-registration is required and seating is limited. ",David Mitzner,2019-06-13,2019-06-13 14:00:00,2019-06-13 18:00:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4627,Master class: Writing the narrative (Friday) **pre-registered attendees only,"You’ve gathered data, docs and human sources. Now it’s time to turn your reporting into a story — or a series — that packs a punch. If you’re new to investigative storytelling or want to up your writing game, this workshop is for you. In this half-day workshop, we’ll cover the entire story lifecycle, from reporting to writing to planning for publication. Topics include: Understanding narrative Reporting for story — How to gather the details and scenes that will give your piece emotional power Focus and framing – Finding your way through all that material Self-editing tips and techniques Developing a story team — How to get photographers, artists, designers, digital producers and editors unified behind a common vision We’ll look at examples of successful stories, pulling back the curtain to see how they came together. Pre-registration is required and seating is limited. ",Sugarland,2019-06-14,2019-06-14 14:30:00,2019-06-14 18:00:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4447,Master class: Writing the narrative (Thursday) **pre-registered attendees only,"You’ve gathered data, docs and human sources. Now it’s time to turn your reporting into a story — or a series — that packs a punch. If you’re new to investigative storytelling or want to up your writing game, this workshop is for you. In this half-day workshop, we’ll cover the entire story lifecycle, from reporting to writing to planning for publication. Topics include: Understanding narrative Reporting for story — How to gather the details and scenes that will give your piece emotional power Focus and framing – Finding your way through all that material Self-editing tips and techniques Developing a story team — How to get photographers, artists, designers, digital producers and editors unified behind a common vision We’ll look at examples of successful stories, pulling back the curtain to see how they came together. Pre-registration is required and seating is limited. ",Clear Lake,2019-06-13,2019-06-13 14:30:00,2019-06-13 18:00:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4439,"Mastering Google Sheets: Web scraping, running scripts and other tricks (Friday) **pre-registered attendees only","Google Sheets is more than just free spreadsheet software to organize and store data. In this hands-on session will start with pivot tables and conditional formatting but through examples, we'll also learn how to scrape data in seconds without code, automate menial tasks with macros, write custom spreadsheet formulas as well as how to send emails, geocode addresses, translate text and more – all through the power of Google Sheets. Preregistration is required and seating is limited. Attendees must bring a laptop (no tablets) and charger to the training. Workshop prerequisites: You should be familiar with using spreadsheets and formulas and have a Google account. ",Clear Lake,2019-06-14,2019-06-14 14:30:00,2019-06-14 17:00:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4433,"Mastering Google Sheets: Web scraping, running scripts and other tricks (Saturday) **pre-registered attendees only","Skill level: Beginner Google Sheets is more than just free spreadsheet software to organize and store data. In this hands-on session will start with pivot tables and conditional formatting but through examples, we'll also learn how to scrape data in seconds without code, automate menial tasks with macros, write custom spreadsheet formulas as well as how to send emails, geocode addresses, translate text and more – all through the power of Google Sheets. Preregistration is required and seating is limited. Laptops will be provided for the training. Workshop prerequisites: You should be familiar with using spreadsheets and formulas. ",River Oaks A,2019-06-15,2019-06-15 15:00:00,2019-06-15 17:15:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4623,Media lawyers Q&A,"Does your investigation contain complex legal questions? Unsure of how to proceed? Bring your lunch and your questions for a personal discussion with some prominent media law experts that will be presenting throughout the 2019 IRE Conference. We'll provide drinks and dessert. This session is sponsored by the TEGNA Foundation. IRE retains control of content, including the topic and speaker selection, for all conference sessions. ",Meyerland,2019-06-14,2019-06-14 12:45:00,2019-06-14 14:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4616,Mindfulness meditation session to calm stress,"Jeremy will lead a guided meditation to cultivate mindfulness, the ability to pay attention in the present moment, non-judgmentally. Neuroscientific research has shown that meditation can lower stress and anxiety, among other benefits. The meditation will be followed by a Q&A about the practice. No experience or equipment necessary. ",Sugarland B,2019-06-14,2019-06-14 10:15:00,2019-06-14 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4465,Move past the campaign: Use campaign finance documents and data to cover policy and governance,"Campaign finance reporting often gets forgotten when the politics end and the governing begins. But tracking campaign finance numbers can also be a great way to dig up stories for policy-oriented and government — not political — reporters. Spotting people who have no donor profile but are now giving five or six-figure checks should be a red flag. What do those donors want? When policy suddenly shifts, who benefits — and what did they give? These are the questions that can lead to great stories. ",Texas G,2019-06-13,2019-06-13 11:30:00,2019-06-13 12:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4624,Nail the interview: How to get sensitive or hard-to-reach sources to talk,"The best interviews are often the hardest to score – and the most difficult to conduct, even if the source agrees. How do you successfully cold-call the family of a dead person? What’s the best way to ask traumatized or marginalized people to share their experiences with you? When does door-knocking actually work? How do you convince that tough source to talk when you have one day a week to focus on investigations? This session with experienced reporters from print, digital and broadcast outlets will focus on finding, securing and conducting interviews with sensitive or hard-to-reach sources. ",Texas D,2019-06-14,2019-06-14 09:00:00,2019-06-14 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4607,New investigative centers: The university model,"Explore how you or your news organization might benefit from the growing number of investigative reporting centers based at major universities and led by award-winning journalists from IRE's ranks. Come hear their plans for teaching, doing and collaborating on projects. The panelists represent centers funded by the Scripps Howard Foundation at Arizona State and Maryland, and through a gift by alumnus Michael Arnolt at Indiana. ",David Mitzner,2019-06-14,2019-06-14 10:15:00,2019-06-14 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4482,"Oh, the trouble you've seen: How to manage the stress and trauma of being a journalist","Investigative journalists feel the pressure of being called “the enemy.” If you are doing your job right, the subjects of your stories probably don’t love you, to say the least. You have likely witnessed tragedy and the stress of job insecurity and deadlines. It is no surprise that journalists experience job stress on par with firefighters and first responders. Poynter’s Al Tompkins and his wife, psychotherapist Sidney Tompkins, combine decades of newsroom and clinical experience to help investigators spot the symptoms of traumatic stress and learn practical ways to manage it. This may be the most important session you will attend because if you are not caring for yourself, nothing else will matter. ",Texas F,2019-06-14,2019-06-14 10:15:00,2019-06-14 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4532,Overcoming your fear of math, NA ,Texas G,2019-06-15,2019-06-15 11:30:00,2019-06-15 12:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4477,"Owning the local government beat: Finding meaningful, investigative stories in (seemingly) common places","Decisions made locally impact every aspect of a person’s life, from housing and jobs to public safety, recreation and homeless services. But is taxpayer money being efficiently managed and spent so it goes where it’s most needed? Learn about mining Comprehensive Annual Financial Reports, the consequences soaring pension debt nationwide will have on communities and how to consider routine agendas in a new light. The panel will focus on how and where to find sources, public records and datasets and ideas for stories you can immediately start doing. Get tips on building larger-scale investigative projects, while still feeding the daily beast. ",Texas G,2019-06-13,2019-06-13 15:45:00,2019-06-13 16:45:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4605,"O<92>Brien Fellowships: $65,000 in support of nine-month investigative reporting projects","Reporters and editors affiliated with the O’Brien Fellowship in Public Service Journalism discuss the award-winning projects produced by journalists selected for the program at Marquette University. Projects have tackled issues around criminal justice, education, the environment, health, science, government secrecy and more. O’Brien selects three to five fellows annually. Find out how to apply. ",Montgomery B,2019-06-13,2019-06-13 09:00:00,2019-06-13 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4500,Personal safety for reporters, NA ,Briargrove,2019-06-15,2019-06-15 15:00:00,2019-06-15 16:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4560,Policing the police,"Who polices the police? Police agencies often have the power to keep information about officer misconduct off the public’s radar — while keeping the officer in the field. It’s the job of newsrooms to push past the blue wall of silence, supply facts for an evolving public discussion about policing and hold law enforcement accountable. Print, radio and TV journalists talk about developing sources to help you get beyond the PIO and will delve into all things records -- what kinds of records there are, where and how to find them, and what to do with them once you’ve got them. The award-winning panel of reporters will share ideas for going beyond the headlines to create engaging narratives and to keep the spotlight shining on your investigatory revelations. ",Texas F,2019-06-15,2019-06-15 16:15:00,2019-06-15 17:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4512,Public Records Track: 50 records to request right now,"Get your FOI templates ready to roll. In this quick-paced, lightning-round style session, two investigative reporters and public records geeks will cover their favorite, most unique, overlooked and under-appreciated records to request from all levels of government. They'll also give examples of how these records were used to produce stories in newsrooms around the country. This session is sponsored by the TEGNA Foundation. IRE retains control of content, including the topic and speaker selection, for all conference sessions. ",Texas D,2019-06-14,2019-06-14 14:30:00,2019-06-14 15:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4471,Public records track: A guide to get the goods,"Get practical advice on how to craft better public records requests and figure out what to do when officials say ""No."" Includes strategies for determining what to request, dealing with excuses and obstacles from government agencies, and shooting down stratospheric cost estimates and inevitable claims of exemption. We'll also share tips on staying organized so you don't lose track of your requests. This session is sponsored by the TEGNA Foundation. IRE retains control of content, including the topic and speaker selection, for all conference sessions. ",Texas G,2019-06-13,2019-06-13 14:30:00,2019-06-13 15:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4496,Public Records Track: Advanced techniques for getting documents from government agencies before you retire,"Come learn how to file better requests, ask for documents others didn't know existed, file your own appeals and overcome the biggest hurdles that lead to delays and denials when investigating federal, state and local agencies. ",Texas D,2019-06-14,2019-06-14 10:15:00,2019-06-14 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4556,Public Records Track: Launching and managing large document and FOIA projects,"With the merger of MuckRock and DocumentCloud, we'll run through some of the existing and upcoming features, including FOIA tools, appeals database, document analysis framework, and crowdsourcing platform. This session is sponsored by the Knight Foundation. IRE retains control of content, including the topic and speaker selection, for all conference sessions. ",Briargrove,2019-06-16,2019-06-16 11:30:00,2019-06-16 12:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4546,Public Records Track: No one uses email anymore,"So many good public records stories have come from email communications among public officials. But as more and more public officials move away from email and communicate via text message, social media and secretive messaging apps, it's not as easy for journalists and the public to get their hands on these more ephemeral records. We'll discuss some strategies to find and get copies of these records, as well as how public records laws are adapting to these new technologies. ",Texas F,2019-06-15,2019-06-15 11:30:00,2019-06-15 12:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4581,Python 101: The fundamentals,An introduction to the Python programming language for absolute beginners. This class will cover fundamentals and basic syntax to prepare you for more advanced classes. This session is good for: People who are comfortable working with data in spreadsheets or database managers and want to make the leap to programming. ,River Oaks A,2019-06-13,2019-06-13 14:30:00,2019-06-13 15:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4583,Python: Intro to data analysis using pandas,"Imagine rolling Excel and MySQL into one tool that also allows you to track your code and share it. That’s pandas in a nutshell. There’s a lot more you can do with it, of course, but this will be a good start. We’ll learn how to slice and dice our data and extract basic stats. Specifically, we’ll cover loading the data, filtering, sorting and grouping data. This class is good for: People who are comfortable with Excel and are familiar with the basics of SQL and Python. We recommend that you attend the Python 101 session or have equivalent experience before coming to this class. ",River Oaks A,2019-06-13,2019-06-13 15:45:00,2019-06-13 16:45:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4585,Python: Let's scrape a website,"This session will show you how to use the Python programming language to scrape data from websites. This session is good for people who already know some basic Python syntax (data types, if/else statements, for loops, etc.). We recommend that you attend the Python 101 session or have equivalent experience before coming to this class. Experience with HTML is a plus but not necessary. ",River Oaks A,2019-06-13,2019-06-13 17:00:00,2019-06-13 18:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4611,Radio journalists meetup, NA ,Montgomery,2019-06-13,2019-06-13 15:45:00,2019-06-13 16:45:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4606,Reinventing local TV news,"Traditional local television news needs to adapt to emerging practices and the sensibilities of digitally native video news, which is often preferred by younger audiences on web and mobile platforms. Mike Beaudet, a professor of the practice at Northeastern University and investigative reporter at WCVB-Boston, will discuss his research report into how local broadcasters might rethink story segments to create a more engaging news product for their audiences, particularly with regard to hard news stories. ",Montgomery A,2019-06-13,2019-06-13 09:00:00,2019-06-13 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4462,Reporting on recovery,"As the opioid epidemic has swept across the country, the addiction recovery industry has surged along with it. And like other businesses, the rehab industry can be rife with fraud, predatory tactics and questionable treatments. Panelists will cover how to navigate sensitive topics and legalities surrounding addiction recovery. ",Briargrove,2019-06-13,2019-06-13 11:30:00,2019-06-13 12:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4524,"SHOWCASE: Investigating Trumpworld: Documents, data, sourcing and tactics to uncover secret business practices","What can investigative journalists anywhere learn and apply in their own work from the award-winning coverage of the Trump Organization, Trump Foundation and related businesses? In this fast-paced Showcase Panel, hear behind-the-scenes stories and advice from journalists who've broken some of the biggest investigations during the Trump Administration. What documents and data can help you investigate wealthy people and businesses in your own communities? How can you develop sources who will help you navigate through sticky financial wickets? And how do you deal effectively with pushback and attacks on your work from powerful people? ",Texas D,2019-06-14,2019-06-14 17:00:00,2019-06-14 18:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4467,Social media sleuthing,"When news breaks, you need to be nimble in finding sources, backgrounding people, verifying what's real vs. fake, and staying ahead of the competition. We'll discuss strategies on how to quickly build a digital dossier on someone. This session is sponsored by the Knight Foundation. IRE retains control of content, including the topic and speaker selection, for all conference sessions. ",Meyerland,2019-06-13,2019-06-13 11:30:00,2019-06-13 12:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4449,Solutions journalism + investigations, NA ,Briargrove,2019-06-13,2019-06-13 09:00:00,2019-06-13 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4553,Sourcing while female, NA ,Texas F,2019-06-15,2019-06-15 15:00:00,2019-06-15 16:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4497,Starting from scratch,"Whether it's a new investigation, a new beat or a new job, the choices we make early on can set us on the path to success — or ruin. This panel of three reporters who started from scratch this year will offer practical tips on changing gears or media, source-development and finding the story the more experienced reporters have missed. ",Meyerland,2019-06-15,2019-06-15 10:15:00,2019-06-15 23:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4587,Stats in R,"Learn how to use R to spot trends and identify relationships in data using social science theories and methods. In this session, we will use R for descriptive statistics, statistical significance tests and linear regression. This session is good for: Anyone who is comfortable working with spreadsheets and database managers and wants to learn how to do basic statistical analysis. Some experience with R will be helpful but is not required. ",River Oaks A,2019-06-14,2019-06-14 09:00:00,2019-06-14 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4495,Story idea blitz,"Ten journalists with 10 different story ideas will share concrete tips on how to do the story in your area. No war stories allowed. You'll walk away knowing where the data and docs are, and what land mines to look out for. We'll leave time for plenty of questions. ",Texas C,2019-06-14,2019-06-14 10:15:00,2019-06-14 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4536,Storyboarding your investigation,"Whether you use Post-Its, a white board, a spreadsheet or an old-fashioned yellow pad, keeping your head above a flood of information is crucial to your investigation’s success. This session will tap examples from the Boston Globe’s Spotlight team and the “In the Dark” podcast for techniques to safely navigate the key phases of organization in any medium: managing material; pruning and pivoting; and visualizing the story. ",Texas C,2019-06-15,2019-06-15 10:15:00,2019-06-15 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4486,Storytelling and the Census,"Data are everywhere and play an increasingly integral role in reporting and storytelling. The U.S. Census Bureau collects countless statistics on populations and industries. How do you comb through mountains of data and tell the stories behind the numbers? To meet that need, the Bureau has created a news-style platform that tell the stories behind data points on families, housing, employment, business, education, population, and emergency preparedness. Discover what the nation’s preeminent statistical agency is doing to advance this type of storytelling with Haya El Nasser, editor of America Counts: Stories Behind the Numbers, and Gerson Vasquez, data visualization lead. They will walk you through ways to present Census data to a general audience in a variety of formats, from news stories, podcasts and videos to graphics and interactive visualizations. This session is sponsored by the Knight Foundation. IRE retains control of content, including the topic and speaker selection, for all conference sessions. ",David Mitzner,2019-06-14,2019-06-14 14:30:00,2019-06-14 15:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
